,sid,actions,action_times,game_time,n_actions,game_time_to_first_action,game_type,env_type,distr_type,centering_type,game_idx,gave_up,is_tutorial
39,b8ve3wax34,"[4, 4, 4, 4, 4, 4, 2, 2, 2, 4, 4, 1, 1, 2, 2, 2, 2, 2, 3, 2, 1, 3, 3, 3, 3, 3, 3, 3, 4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 2, 4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 3, 3]","[2.87, 3.031, 3.193, 3.352, 3.874, 4.052, 4.631, 4.774, 4.919, 5.203, 5.375, 5.579, 5.998, 6.211, 6.34, 6.484, 6.618, 6.951, 7.208, 7.394, 7.559, 7.804, 8.765, 8.894, 9.006, 9.126, 9.234, 9.582, 9.827, 10.072, 10.253, 10.399, 10.54, 10.665, 10.924, 11.074, 11.402, 11.626, 11.753, 11.941, 12.204, 12.531, 12.665, 12.811, 12.951, 13.077, 13.198, 13.419, 13.582, 13.864, 13.979, 14.112, 14.349, 14.723]",14.766,54,2.87,Env4D0,Env4,0,win,1,0,False
40,4sus8wgbyk,"[3, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, -1]","[29.359, 30.18, 30.408, 31.807, 32.418, 32.678, 33.038, 33.429, 33.963, 34.912, 35.146, 40.7]",40.7,12,29.359,Tutorial1,Tutorial1,0,tutorial,tutorial0,0,True
41,4sus8wgbyk,"[2, 2, 2, 1, 3, 4, 4, 4, 4, 4, 3, 3, 3, 4, 3, -1]","[1.527, 1.964, 2.636, 3.191, 4.12, 5.533, 5.767, 6.227, 6.53, 6.952, 7.685, 7.994, 8.359, 8.849, 9.919, 13.417]",13.417,16,1.527,Tutorial2,Tutorial2,0,tutorial,tutorial1,0,True
42,b8ve3wax34,"[2, 4, 2, 3, 2, 1, 1, 2, 1, 4, 3, 4, 1, 3, 4, 1, 1, 3, 3, 2, 2, 1, 1, 1, 4, 4, 3, 4, 1, 2, 3, 1, 2, 1, 1, 3, 3, 4, 2, 4, 1, -1, 1, 1, 4, 4, 2, 2, 3, 3, 3, 3, 4, 1, 2, 1, 1, 4, 4, 1, 4, 4, 2, 2, -1, 4, 1, 1, 1, 4, 3, 3, 2, 2, 3, 3, 2, 2, 1, 1, 1, 2, 1, 4, 3, 4, 1, 1, 4, 3, 3, 2, -1, 1, 1, 2, 3, 3, 3, 2, 1, 2, 1, 4, 3, 4, 1, 1, 1, 1, 3, 3, 4, 2, -1, 1, 1, 1, 2, 1, 4, 3, 4, 1, 3, 2, 2, 3, 3, 3, 2, 1, 1, 1, 2, 1, 4, 3, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 1, 4]","[9.821, 11.434, 13.773, 14.045, 14.257, 14.507, 14.655, 14.944, 15.151, 15.321, 15.648, 16.014, 16.232, 17.488, 17.777, 18.562, 18.711, 19.209, 19.333, 19.946, 20.115, 20.367, 20.512, 20.675, 20.933, 21.109, 21.562, 21.833, 21.962, 22.457, 22.685, 24.318, 24.638, 24.868, 25.033, 25.545, 26.089, 26.349, 26.735, 27.515, 27.694, 30.126, 31.18, 31.441, 32.844, 33.029, 33.765, 34.1, 36.239, 36.467, 36.832, 36.99, 37.231, 37.397, 37.713, 38.358, 38.526, 42.282, 42.436, 42.832, 43.196, 43.803, 44.179, 44.419, 45.248, 46.645, 46.964, 47.538, 48.054, 49.354, 49.935, 50.122, 50.547, 51.094, 52.968, 53.211, 53.825, 54.146, 57.285, 57.939, 59.79, 60.098, 60.299, 60.473, 60.755, 60.988, 61.28, 61.428, 62.014, 62.401, 62.687, 62.847, 63.741, 65.236, 65.483, 67.362, 67.613, 67.748, 67.921, 68.23, 68.491, 68.91, 69.425, 69.577, 69.871, 70.112, 70.385, 71.673, 71.91, 72.161, 72.488, 72.965, 73.197, 73.437, 73.933, 74.45, 74.624, 74.966, 75.193, 75.407, 75.547, 76.002, 76.22, 76.38, 76.675, 77.162, 77.394, 77.619, 77.754, 78.192, 78.497, 78.969, 79.216, 79.589, 80.316, 80.478, 80.678, 81.107, 81.303, 81.458, 81.6, 81.841, 82.42, 82.595, 82.765, 82.897, 83.239, 83.434, 83.655, 83.789]",83.832,150,9.821,Env8D1,Env8,1,you,2,0,False
43,qzb39nnuo6,"[2, 3, 1, 1, 4, 3, 2, 3, 4, 4, 4, 1, 1, 4, 4, 1, 4, 2, 3, 3, 3, 3, 4, 4, 1, 1, 1, 1, 2, -1, 1, 4, 4, 4, 3, 4, 4, 3, 3, 4, 1, 1, 3, 4, 4, 2, 3, 2, 3, 3, 3, 4, 4, 1, 4, 3, 3, 3, 3, -1, 3, 3, 3, 3, 3, 3, 4, 4, 1, 1, 2, 1, 4, 1, 1, 1, 2, 3, 3, 3, 2, 3, 4, 4, 3, 3, 4, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 3, 3, 2, 2, -1, 2, 2, 1, 2, 2, 3, 3, 2, 3, 3, 3, 3, 4, 4, 4, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 2, -1]","[27.135, 32.696, 33.534, 33.984, 34.488, 35.109, 35.75, 36.301, 36.875, 37.169, 37.438, 39.215, 39.517, 40.068, 40.374, 41.127, 41.533, 42.905, 51.755, 52.074, 52.986, 53.413, 53.942, 54.235, 54.695, 55.012, 55.28, 55.528, 56.0, 58.839, 63.107, 63.606, 63.865, 64.111, 64.651, 65.609, 65.901, 66.338, 66.655, 67.081, 67.725, 67.959, 68.309, 68.77, 68.996, 70.062, 70.525, 71.154, 71.56, 71.862, 72.437, 72.818, 73.057, 73.788, 74.216, 74.779, 75.012, 75.25, 75.452, 86.777, 94.031, 94.185, 94.433, 94.579, 94.748, 94.905, 95.659, 96.345, 96.852, 97.087, 97.92, 98.529, 99.282, 99.989, 100.26, 100.487, 100.933, 101.361, 101.599, 101.824, 102.488, 102.848, 103.242, 103.613, 105.04, 109.796, 110.205, 110.757, 111.105, 111.623, 111.948, 112.185, 112.386, 112.613, 113.084, 113.4, 113.749, 114.087, 150.23, 150.99, 152.34, 152.655, 153.442, 153.847, 156.912, 164.284, 164.5, 165.267, 165.953, 166.19, 166.864, 167.146, 167.674, 199.138, 199.334, 199.548, 199.772, 200.302, 200.561, 200.774, 201.303, 201.787, 203.012, 203.272, 203.441, 203.598, 203.801, 204.181, 204.565, 205.106, 208.184, 208.448, 211.688]",211.688,133,27.135,Tutorial10,Tutorial10,0,tutorial,tutorial9,0,True
44,b8ve3wax34,"[4, 4, 4, 4, 4, 4, 3, 4, 4, 1, 2, 2, 1, 2, 3, 1, 1]","[3.164, 5.366, 5.651, 6.055, 6.231, 11.631, 12.128, 12.573, 12.782, 13.078, 13.806, 14.379, 14.772, 15.035, 15.211, 15.585, 16.235]",16.356,17,3.164,Env7D0,Env7,0,you,3,0,False
45,e8cc3nw3fu,"[3, 3, 3, 3, 4, 3, 3, 1, 2, 2, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 4, 4, 4, 3, 3, 2, 2, 1, 4, 4, 1, 3, 2, 2, 3, 4, 4, 4, 4, 4, 3, 2, 2, 2, 2, 2, 2, 4, 4, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 4, 4, 4, 4, 1, 4, 3, 2, 2, 2, 2, 2, 1, -1, 3, 3, 3, 3, 4, 3, 3, 4, 1, 1, 1, 4, 1, 2, 2, 1, 3, 2, 2, 2, 3, 2, 1, 1, 2, 4, 4, 1, 2, 2, 4, 4, 4, 3, 3, 4, 4, 4, 3, 2, 2, 2, 3, 2, 1, 1, 4, 1, 2, 2, 2, 4, 4, 2, 2, 2, 3, 3, 4, 1, 4, 1, 2, -1, 3, 3, 3, 3, 3, 1, 4, 3, 3, 4, 1, 1, 1, 1, -1, 3, 3, 3, 3, 3, 3, 4, 4, 1, 1, 1, 4, 1, 2, 2, 2, 3, 2, 1, 1, 4, 1, 2, 2, 2, 2, 2, 3, 2, 1, 3, 3, 3, 4, 3]","[7.656, 8.052, 8.633, 8.957, 9.871, 10.277, 10.584, 11.479, 13.022, 14.212, 15.248, 15.506, 16.357, 17.219, 17.495, 17.707, 17.911, 18.106, 18.267, 18.496, 19.44, 21.362, 21.912, 24.436, 28.817, 29.022, 29.447, 30.437, 44.027, 44.596, 45.139, 46.533, 49.715, 50.067, 51.507, 52.375, 53.705, 55.994, 58.458, 58.984, 59.289, 59.562, 59.803, 60.448, 60.831, 61.279, 61.797, 62.245, 62.724, 64.449, 65.614, 70.276, 70.526, 71.786, 71.957, 72.218, 72.492, 72.644, 72.797, 73.268, 73.671, 74.045, 74.239, 74.404, 74.553, 74.717, 74.944, 75.293, 76.478, 77.282, 78.182, 78.845, 79.049, 79.217, 79.367, 79.57, 82.743, 84.924, 89.986, 90.274, 90.525, 90.718, 91.635, 92.98, 99.032, 99.682, 101.636, 104.424, 104.831, 106.535, 106.987, 107.441, 107.669, 108.199, 108.811, 109.119, 109.359, 109.605, 110.315, 110.642, 112.198, 112.409, 112.868, 113.366, 113.59, 114.44, 114.748, 114.96, 115.585, 116.277, 116.461, 117.607, 117.812, 118.202, 118.386, 118.591, 118.944, 119.364, 119.553, 119.904, 120.616, 121.009, 122.613, 123.136, 123.851, 124.271, 124.711, 124.939, 125.286, 128.369, 132.642, 142.646, 142.939, 143.193, 144.655, 145.595, 145.965, 147.541, 148.091, 148.473, 148.938, 156.249, 177.38, 177.599, 177.785, 178.056, 178.42, 180.445, 180.95, 181.612, 181.821, 183.346, 187.576, 187.857, 188.122, 188.88, 192.049, 193.678, 193.866, 194.031, 194.495, 195.146, 195.485, 195.9, 196.2, 197.216, 197.477, 198.056, 199.103, 199.734, 200.723, 201.279, 201.524, 202.111, 202.875, 204.239, 204.436, 205.231, 206.039, 206.403, 206.62, 206.797, 206.989, 207.471, 208.06, 208.431, 208.932, 209.67, 209.866, 210.044, 211.067, 211.434]",211.49,192,7.656,Env12D1,Env12,1,"sink,replace",1,0,False
46,b8ve3wax34,"[2, 2, 4, 4, 4, 2, 2, 3, 3, 3, 2, 1, 2, 3, 4, 4, 2, 2, 1, 3, -1, 2, 2, 2, 2, 3, 3, 3, 4, 1, 4, 3, -1, 4, 2, 2, 2, 2, 3, 3, 3, 4, 1, 4, 3, 4, 3, 3, 3, 2, 1, 2, 1, 4, 3, 3, 4, 4, 1, 1, 1, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1]","[0.978, 2.782, 6.078, 6.237, 6.404, 6.894, 7.925, 9.919, 10.088, 11.501, 11.94, 12.284, 12.788, 13.096, 13.562, 13.881, 14.741, 14.94, 15.146, 15.35, 15.749, 16.316, 16.478, 16.595, 16.727, 17.044, 17.158, 17.327, 17.59, 17.794, 17.946, 18.124, 18.553, 18.79, 19.33, 19.481, 19.624, 19.762, 19.963, 20.088, 20.228, 20.52, 20.681, 20.902, 21.067, 21.468, 22.775, 23.039, 23.228, 23.486, 23.745, 24.011, 24.182, 24.332, 24.646, 24.793, 25.024, 25.184, 25.318, 25.457, 25.638, 26.005, 26.185, 26.331, 26.436, 26.827, 27.168, 27.41, 27.551, 27.706, 27.818, 27.968]",28.008,72,0.978,Env13D0,Env13,0,"you,win",4,0,False
47,4sus8wgbyk,"[3, 4, 4, 3, 3, 3, 4, 4, 3, 1, 1, 4, 3, 2, 2, 2, 4, 2, 3, 3, 2, 1, 2, 3, 2, 2, 2, 3, 4, 4, 4, 1, 1, 1, 4, 4, -1]","[14.289, 16.669, 17.175, 25.308, 25.732, 26.163, 26.816, 27.56, 28.785, 29.659, 30.057, 30.476, 34.328, 35.551, 35.843, 36.25, 37.566, 38.35, 38.721, 39.543, 40.405, 41.2, 41.968, 42.614, 43.771, 44.073, 44.573, 44.894, 45.378, 45.851, 46.414, 48.867, 49.267, 49.648, 50.24, 50.622, 56.445]",56.445,37,14.289,Tutorial3,Tutorial3,0,tutorial,tutorial2,0,True
48,4sus8wgbyk,"[4, 4, 4, 4, 4, 4, 3, 4, 1, 1, 1, 3, 3, 3, 4, 1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, -1]","[7.76, 8.105, 11.155, 11.766, 12.892, 13.505, 14.614, 15.053, 15.495, 15.948, 16.383, 17.914, 18.684, 19.539, 19.901, 20.29, 20.519, 20.716, 20.884, 21.057, 21.216, 21.435, 22.145, 23.174, 23.594, 23.826, 24.08, 24.509, 24.835, 25.247, 25.449, 25.639, 25.829, 26.022, 26.401, 26.692, 27.028, 27.38, 27.91, 28.104, 28.312, 28.534, 28.751, 29.033, 29.354, 29.58, 29.763, 29.948, 36.328]",36.328,49,7.76,Tutorial4,Tutorial4,0,tutorial,tutorial3,0,True
49,e8cc3nw3fu,"[3, 1, 4, 4, 1, 1, 2, 4, 4, 4, 4, 4, 3, 1, 2, -1, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 4, 2, 3, 4, 3, 3, 2, 1, 1, 2, 1, 4, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 3, 4, 1, 2, 4, 3, 3, 3, 2, 1, 2, 1, 4, 3, 4, 1, 3, 3, 2, 2]","[8.733, 16.691, 18.274, 18.728, 19.73, 20.738, 21.296, 22.26, 23.226, 24.501, 25.241, 26.093, 26.476, 27.153, 27.473, 29.439, 33.914, 34.462, 36.745, 37.189, 37.56, 37.939, 38.17, 38.299, 39.229, 39.806, 40.038, 40.338, 40.819, 41.543, 42.226, 42.592, 43.687, 44.114, 44.514, 44.936, 45.955, 46.32, 47.415, 47.952, 48.329, 48.756, 49.189, 49.781, 50.02, 50.175, 50.362, 50.882, 51.118, 51.329, 51.526, 51.713, 51.935, 52.846, 53.19, 53.877, 54.284, 55.016, 55.436, 56.785, 57.478, 58.292, 58.759, 59.011, 59.201, 59.679, 60.593, 61.334, 62.25, 62.636, 63.803, 64.178, 65.209, 65.714, 65.924, 66.408, 66.862]",66.922,77,8.733,Env9D0,Env9,0,"float,win",2,0,False
50,4sus8wgbyk,"[4, 4, 4, 4, 4, 4, 2, 2, 2, 3, 3, 4, 1, 1, 1, 4, 4, 3, 2, 2, 2, 2, 2, 1, 2, 3, 4, 4, 2, 2, 4, 3, 2, 3, 3, 4, 4, 1, 4, 4, 4, 4, 3, 2, 2, 2, 2, 1, 1, 2, -1]","[4.643, 6.214, 7.031, 7.368, 7.728, 8.088, 9.013, 9.199, 9.429, 9.962, 10.28, 10.567, 11.465, 11.757, 12.002, 12.383, 12.665, 12.997, 13.488, 13.709, 13.917, 14.119, 14.346, 15.114, 15.524, 15.893, 16.256, 16.465, 16.883, 17.096, 17.739, 18.053, 18.448, 18.817, 19.04, 19.526, 19.736, 20.282, 20.579, 20.775, 20.956, 21.32, 21.74, 22.073, 22.352, 22.536, 22.73, 23.367, 23.64, 24.016, 27.839]",27.839,51,4.643,Tutorial5,Tutorial5,0,tutorial,tutorial4,0,True
51,b8ve3wax34,"[2, 4, 4, 4, 2, 2, 1, 1, 1, 1, 4, 4, 3, 3, 2, 2, 2, 4, 4, 3, -1, 2, 2, 2, 1, 4, 4, 4, 3, 2, -1, 3, 2, 4, 3, 3, 3, 4, 1, 1, 1, 1, 2, 1, 4, 2, 4, 4, 2, 2, 3, 4, 4, 2, 3, 1, -1, 2, 2, 3, 3, 3, 3, 4, 1, 1, 1, 1, 1, 1, 4, 1, 2, 3, 3, 3, 2, 1, 3, 3, 1, 4, 4, 4, 4, 4, 4, -1, 1, 4, 2, 2, -1, 1, 1, 4, 2, 2, -1, 1, 1, 1, 4, 2, -1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 1, 2, 3, 2, 1, 1, 1, 1, 2, 1, 4, 2, 2, 3, 4, 4, 4, -1, 2, 2, 2, 1, 1, 1, 1, 4, 4, 4, 4, 2, 2, 2, 3, 3, 4, 3, 3, 3, 4, 3, 3, 2, 1, 1, 1, 1, 1, 4, 1, 2, 3, 3, 3, 3, 3, 4, 4, 4, 3, 2, 2, 3, 2, 1, 1, 1, 1, 1, 4, 1, 2, 3, 3, 3, 4, 4, 4, 4, 4, -1, 1, 3, 2, 2, 2, 1, 4, 1, 4, 3, 3, 4, 3, 4, 3, 4, 3, 2, 2, 4, 1, 1, 4, 4, 4, 2, 2, 2, -1, 4, 4, 2, 2, 3, 3, 3, 2, 1, 2, 1, 4, 4, 4, 4, 2, 2, 2, 2, 2, 1, 1, 1, 4, 3, 3, 2, 3, 4, 4, 4, 4, 3, 4, 4, 4, -1, 3, 3, 3, 2, 1, 2, 1, 4, 3, 4, 1, 1, 1, 1, 3, 3, 2, 2, 1, 1, 2, 1, 4, 4, 4, 4, -1, 3, 3, 3, 2, 1, 2, 1, 4, 3, 4, 1, 1, 1, 1, 3, 3, 2, 2, 1, 1, 2, 1, 4, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 2, 2, 3, 3, 4, 4, 3, 4, 1, 3, 1, 2, 2, 3, 3, 4, 3, 4, 1, 1, 3, 2, 2, 3]","[2.575, 8.048, 8.301, 8.481, 9.028, 9.263, 12.693, 12.996, 13.348, 13.536, 14.002, 14.173, 14.646, 15.111, 15.519, 15.977, 16.52, 16.818, 17.317, 17.602, 19.998, 20.724, 21.154, 21.333, 21.735, 22.414, 22.578, 22.916, 23.655, 23.871, 24.409, 25.599, 32.64, 33.394, 34.997, 35.193, 35.356, 35.743, 36.135, 36.296, 36.424, 36.591, 37.399, 37.753, 37.885, 38.33, 39.142, 39.31, 39.759, 39.984, 40.681, 40.92, 41.09, 41.672, 42.169, 42.401, 42.981, 43.733, 44.1, 47.0, 47.185, 47.336, 47.467, 47.706, 47.932, 48.098, 48.262, 48.557, 48.733, 49.113, 49.47, 49.897, 50.586, 50.835, 50.987, 51.143, 51.508, 51.777, 52.528, 53.3, 53.991, 54.194, 54.328, 54.477, 54.649, 54.824, 55.26, 55.805, 62.536, 64.536, 64.873, 65.252, 65.628, 66.334, 66.589, 66.998, 67.28, 67.689, 67.964, 68.385, 68.544, 68.693, 68.839, 69.105, 69.693, 69.914, 70.393, 71.668, 71.859, 72.247, 72.505, 72.774, 74.08, 74.234, 74.398, 74.745, 74.963, 75.201, 75.339, 75.58, 75.748, 75.911, 76.099, 76.432, 76.672, 76.838, 77.197, 77.633, 77.861, 78.081, 78.47, 78.621, 78.911, 83.011, 83.17, 83.347, 83.589, 83.704, 83.875, 84.023, 84.231, 84.391, 84.54, 84.737, 85.16, 85.407, 85.644, 86.111, 86.312, 86.619, 86.811, 86.946, 87.124, 87.448, 87.6, 87.784, 87.985, 88.355, 88.472, 88.613, 88.965, 89.385, 89.703, 89.85, 90.021, 90.297, 90.45, 90.578, 90.712, 90.833, 91.051, 91.183, 91.308, 91.528, 91.75, 91.89, 92.152, 92.323, 92.509, 92.646, 92.779, 92.898, 93.28, 94.027, 94.151, 94.367, 95.08, 96.812, 96.997, 97.301, 97.412, 97.582, 97.754, 97.874, 98.702, 101.824, 103.292, 103.917, 104.184, 104.648, 104.92, 105.239, 108.123, 108.382, 108.581, 108.734, 109.395, 109.563, 109.991, 110.153, 110.481, 110.621, 110.825, 111.032, 111.477, 111.725, 111.916, 112.14, 112.317, 112.722, 113.226, 113.407, 113.783, 114.101, 114.736, 114.96, 115.38, 115.728, 118.53, 118.736, 118.982, 119.26, 119.443, 119.711, 119.958, 120.127, 120.305, 120.452, 121.092, 121.47, 121.634, 121.783, 121.935, 122.081, 122.24, 122.42, 122.563, 122.72, 122.907, 123.064, 123.364, 123.541, 123.891, 124.099, 124.264, 124.398, 124.996, 125.544, 125.681, 126.102, 126.876, 131.773, 131.927, 132.379, 132.589, 133.239, 133.507, 133.733, 133.926, 134.201, 134.421, 134.629, 134.759, 134.937, 135.436, 135.882, 136.06, 136.312, 136.709, 137.062, 137.435, 137.678, 137.864, 138.015, 138.224, 138.972, 139.38, 139.861, 140.073, 140.803, 140.938, 141.217, 141.442, 141.69, 141.923, 142.034, 142.379, 142.54, 142.675, 142.844, 142.993, 143.365, 143.617, 143.746, 143.956, 144.122, 144.357, 144.518, 144.743, 144.909, 145.046, 145.594, 145.709, 145.861, 146.153, 146.338, 146.511, 146.686, 147.067, 147.315, 148.255, 149.291, 151.714, 152.348, 152.713, 153.242, 153.513, 153.872, 154.206, 154.465, 154.65, 154.989, 155.239, 155.387, 155.742, 156.29, 156.514, 156.681, 156.907, 157.115, 157.356, 157.686, 157.879, 158.028, 158.187, 158.605, 158.811, 158.987, 159.201]",159.25,349,2.575,Env9D1,Env9,1,"float,win",5,0,False
52,e8cc3nw3fu,"[4, 4, 4, 3, 1, 1, 2, 2, -1, 3, 3, 4, 1, 2, 1, 4, 4, 1, 4, 3, 1, 2, 4, 4, -1, 3, 3, 4, 4, 4, 4, 1, 1, 1, -1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 2, 2, 2, 1, 2, 3, 1, 1, 2, 2, -1, 3, 3, 4, 1, 2, 1, 4, 4, 4, 4, 1, 4, 4, 3, 2, 2, 4, 1, 4, 4, 4, 3, 2, 2, 1, 2, 3, 1, 1]","[4.829, 5.319, 6.893, 7.758, 8.746, 9.825, 10.205, 10.509, 12.81, 42.193, 42.64, 43.258, 45.161, 45.915, 46.581, 47.168, 47.421, 48.351, 48.91, 49.372, 50.384, 50.747, 51.167, 51.642, 55.712, 61.83, 62.292, 62.799, 63.064, 63.405, 63.627, 64.601, 64.965, 65.28, 68.843, 89.94, 90.587, 90.811, 91.015, 91.183, 91.355, 91.522, 91.692, 91.921, 92.409, 93.01, 93.228, 93.426, 93.718, 94.791, 95.176, 95.708, 97.266, 97.514, 98.029, 98.263, 105.007, 130.462, 131.222, 132.431, 147.307, 148.151, 148.694, 149.234, 149.651, 149.904, 150.414, 152.323, 153.936, 154.354, 154.707, 155.159, 155.957, 157.143, 157.741, 158.268, 158.941, 159.407, 159.775, 160.263, 160.578, 161.712, 162.087, 162.435, 163.411, 163.67]",163.734,86,4.829,Env7D1,Env7,1,you,3,0,False
53,foho4tmdle,"[4, 4, 4, 4, 3, 4, 3, 4, 1, 2, 1, 1, 3, 1, 1, 1, -1, 4, 4, 3, 4, 4, 3, 4, 1, 4, 3, 2, 2, 2, 2, 1, 1, 4, 4, 4, 3, 1, 1, 4, 3, 3, 1, 1, 4, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, -1, 2, 2, 2, 2, 4, 4, 3, 3, 4, 4, 4, 1, 4, 4, 3, 4, 4, 1, 1, 1, 4, 3, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 1, 1, 1, -1, -1, 2, 2, 4, 4, 1, 4, 3, 3, 3, 2, 3, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 1, 4, 4, 1, 3, 3, 4, 3, 3, 3, 3, 3, 1, 1, 1, -1, 4, 4, 3, 4, 4, 4, 3, 4, 1, 2, 2, 2, 2, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 1, 1, 3, 3, 1, 2, 2, 2, 2, 2, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, -1, 2, 2, 2, 2, 2, 4, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 3, 2, 2, 1, 3, 3, 2, 1, 4, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 2, -1, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 1, 2, 2, 2, 2, 1, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 1, 1, 1, -1]","[17.976, 18.481, 19.421, 20.357, 21.867, 22.444, 23.071, 24.217, 25.27, 29.519, 40.138, 40.6, 47.079, 48.014, 48.507, 49.796, 52.202, 62.49, 65.016, 68.193, 69.852, 70.97, 72.163, 73.689, 74.549, 76.642, 78.267, 80.148, 80.611, 81.254, 81.765, 82.673, 83.177, 84.325, 84.877, 85.388, 101.772, 103.53, 104.045, 105.311, 105.917, 106.338, 106.933, 107.376, 108.438, 109.084, 109.424, 109.866, 111.03, 112.022, 115.107, 115.521, 116.101, 121.02, 121.255, 122.639, 136.927, 139.966, 141.385, 142.168, 142.927, 331.968, 333.921, 334.331, 334.912, 335.226, 335.714, 339.752, 341.651, 342.133, 345.474, 346.078, 346.466, 347.868, 348.291, 348.729, 349.435, 350.431, 350.66, 351.907, 352.557, 353.147, 353.505, 353.788, 354.058, 354.333, 355.857, 356.429, 356.905, 358.043, 358.512, 359.22, 364.232, 366.737, 384.752, 385.701, 387.048, 387.803, 393.404, 394.59, 395.12, 395.624, 396.224, 396.693, 397.39, 397.961, 399.045, 399.364, 399.679, 399.98, 400.261, 400.958, 401.555, 401.978, 402.177, 402.366, 403.818, 410.196, 410.67, 411.204, 411.619, 412.456, 413.801, 414.237, 414.738, 415.431, 415.783, 415.989, 416.15, 416.327, 416.708, 417.129, 417.899, 421.06, 430.271, 430.727, 431.297, 431.772, 432.238, 432.786, 433.636, 434.235, 435.482, 436.296, 436.655, 436.97, 437.405, 437.97, 438.928, 439.471, 439.736, 439.972, 440.21, 440.402, 440.803, 441.017, 441.216, 441.632, 442.048, 442.248, 452.182, 452.7, 452.978, 453.266, 456.157, 458.182, 459.641, 460.161, 461.072, 462.014, 462.326, 462.558, 463.004, 463.263, 463.514, 464.592, 465.018, 465.573, 465.976, 466.352, 466.654, 466.921, 467.112, 467.305, 470.066, 485.043, 485.32, 485.498, 486.08, 486.579, 487.754, 490.314, 491.902, 492.34, 493.162, 493.541, 493.891, 494.301, 495.007, 495.325, 495.81, 496.332, 498.14, 498.683, 498.983, 499.254, 499.859, 500.528, 500.857, 501.406, 501.961, 502.254, 502.645, 508.189, 508.803, 511.133, 511.594, 511.899, 512.201, 512.483, 512.77, 513.051, 513.326, 514.376, 515.16, 515.748, 516.117, 516.34, 516.552, 516.758, 516.955, 517.165, 517.408, 517.624, 517.806, 517.998, 518.197, 518.396, 518.594, 518.785, 518.972, 519.162, 520.734, 521.454, 521.742, 521.98, 524.119, 525.38, 526.162, 526.851, 528.002, 528.395, 529.11, 529.584, 531.064, 531.523, 532.408, 532.797, 533.116, 533.418, 533.705, 533.974, 534.234, 547.768, 549.074, 550.017, 551.478, 551.689, 551.921, 552.364, 552.959, 553.443, 553.659, 553.869, 558.86, 560.776, 561.417, 562.555, 563.659, 564.045, 564.343, 564.592, 564.829, 565.037, 565.262, 575.393, 575.979, 576.249, 576.491, 576.722, 577.203, 577.482, 577.702, 578.243, 578.521, 578.881, 582.254, 586.345, 586.939, 587.785, 588.917, 589.514, 593.782, 595.22, 595.58, 595.807, 596.331, 596.836, 599.613, 600.597, 601.064, 601.554, 602.094, 602.97, 604.102, 604.353, 604.561, 604.975, 605.165, 605.63, 606.048, 606.239, 607.45, 607.849, 608.157, 608.505, 609.542, 609.892, 610.654, 615.291]",615.291,330,17.976,Tutorial9,Tutorial9,0,tutorial,tutorial8,0,True
